age,gender,grade,height,weight,physically_active_7d,strength_training_7d,school_night_hours_sleep
15.0,female,10,1.55,61.24,1.0,1.0,7
16.0,female,10,1.52,54.89,3.0,5.0,7
15.0,female,10,1.68,57.61,3.0,0.0,8
15.0,female,10,,,5.0,3.0,7
16.0,female,10,1.78,77.57,7.0,7.0,8
15.0,female,10,1.7,63.5,0.0,0.0,5
15.0,female,10,1.6,78.47,0.0,0.0,<5
16.0,female,10,1.45,81.65,0.0,0.0,6
15.0,female,10,1.57,79.38,7.0,0.0,7
16.0,female,10,1.55,54.43,2.0,0.0,6
16.0,female,12,1.6,47.63,3.0,0.0,8
15.0,female,10,1.57,52.16,3.0,4.0,6
15.0,female,10,1.57,54.43,4.0,1.0,6
16.0,female,10,1.65,81.65,0.0,0.0,<5
15.0,female,10,1.65,83.46,0.0,0.0,6
16.0,female,10,1.57,98.88,0.0,0.0,6
15.0,female,10,1.55,43.55,0.0,0.0,6
15.0,female,10,1.57,80.74,3.0,0.0,8
15.0,female,10,1.5,45.36,1.0,1.0,6
16.0,female,10,1.52,46.27,0.0,0.0,10+
16.0,female,10,1.6,54.43,0.0,2.0,8
15.0,female,10,1.6,63.5,4.0,0.0,9
15.0,female,10,1.6,53.52,7.0,4.0,7
16.0,female,10,1.63,93.44,2.0,0.0,8
16.0,female,10,1.57,47.63,0.0,0.0,6
16.0,female,10,1.5,64.86,7.0,3.0,6
15.0,male,10,1.7,86.18,5.0,3.0,5
15.0,male,10,1.75,61.24,7.0,5.0,8
15.0,male,10,,,6.0,3.0,9
15.0,male,10,1.78,68.04,2.0,0.0,5
15.0,male,10,1.73,70.31,7.0,5.0,7
15.0,male,10,,,7.0,7.0,6
15.0,male,10,1.57,54.43,5.0,4.0,6
15.0,male,10,1.7,81.65,1.0,0.0,7
15.0,male,10,1.7,68.04,0.0,0.0,6
16.0,male,10,1.63,57.61,7.0,7.0,6
16.0,male,10,1.8,76.2,1.0,0.0,6
16.0,male,10,1.75,73.03,6.0,3.0,6
16.0,female,11,1.6,49.44,7.0,7.0,6
17.0,female,11,1.57,47.63,0.0,0.0,5
16.0,female,11,1.6,66.68,4.0,7.0,7
16.0,female,11,1.7,66.68,1.0,3.0,6
16.0,female,11,1.7,60.33,6.0,0.0,7
16.0,female,11,,,6.0,6.0,8
17.0,female,11,1.57,57.61,4.0,3.0,8
17.0,female,11,1.55,67.13,5.0,5.0,7
16.0,female,11,,,1.0,1.0,8
16.0,female,11,1.57,54.43,5.0,5.0,8
17.0,female,11,1.57,52.16,7.0,4.0,9
17.0,female,11,1.52,56.7,5.0,3.0,7
16.0,female,11,1.6,68.04,7.0,0.0,5
17.0,female,11,1.57,52.16,7.0,7.0,5
16.0,female,11,1.55,69.85,4.0,3.0,6
17.0,male,11,1.7,58.51,7.0,7.0,
17.0,male,11,1.63,49.9,3.0,0.0,7
16.0,male,11,1.75,72.58,7.0,4.0,7
17.0,male,11,1.83,83.92,4.0,7.0,7
17.0,male,11,1.8,88.91,0.0,2.0,6
17.0,male,11,,,7.0,7.0,
16.0,male,11,1.63,64.86,4.0,1.0,9
16.0,male,11,1.73,70.76,7.0,7.0,8
17.0,male,11,1.7,74.84,3.0,3.0,7
16.0,male,11,1.63,63.5,5.0,5.0,8
16.0,male,11,1.83,63.5,7.0,0.0,6
16.0,male,11,1.7,82.1,7.0,0.0,8
17.0,male,11,1.63,74.84,0.0,0.0,7
17.0,male,12,1.8,81.65,3.0,2.0,9
17.0,male,12,1.68,52.62,3.0,3.0,7
18.0,male,12,1.73,88.45,0.0,0.0,10+
17.0,male,12,1.75,49.9,1.0,2.0,8
18.0,male,12,1.9,117.94,7.0,5.0,7
18.0,male,12,,,3.0,0.0,7
18.0,male,12,1.75,68.95,2.0,0.0,6
17.0,male,12,1.78,88.0,6.0,5.0,7
17.0,male,12,1.68,72.58,4.0,2.0,7
17.0,male,12,1.65,93.9,0.0,0.0,<5
18.0,male,12,1.8,68.04,7.0,6.0,7
17.0,male,12,1.73,70.31,7.0,3.0,7
17.0,male,12,1.78,77.11,6.0,6.0,7
18.0,male,12,1.73,107.5,6.0,4.0,6
18.0,male,12,1.68,88.45,0.0,0.0,8
17.0,female,12,,,2.0,3.0,7
17.0,female,12,,,4.0,4.0,6
18.0,female,12,,,1.0,0.0,5
18.0,female,12,1.45,104.33,0.0,0.0,5
17.0,female,12,1.57,58.97,7.0,7.0,6
17.0,female,12,1.52,49.9,0.0,7.0,<5
18.0,female,12,1.68,58.97,2.0,3.0,6
18.0,female,12,1.5,48.54,,,
17.0,female,12,1.63,64.41,0.0,0.0,7
18.0,female,12,1.57,47.63,2.0,3.0,9
17.0,female,12,,,1.0,1.0,5
17.0,female,12,1.65,48.08,7.0,5.0,8
17.0,female,12,1.55,68.49,7.0,7.0,6
17.0,female,12,1.57,59.42,0.0,0.0,
17.0,female,12,1.6,68.04,0.0,0.0,7
17.0,female,12,1.63,65.77,2.0,0.0,8
18.0,female,12,1.57,79.38,2.0,0.0,6
18.0,female,12,1.63,79.38,1.0,0.0,5
18.0,male,12,1.63,61.24,4.0,4.0,8
18.0,male,12,1.6,52.16,6.0,3.0,6
18.0,male,12,1.7,96.62,7.0,3.0,<5
17.0,male,12,1.68,55.34,7.0,3.0,7
18.0,male,12,1.75,63.5,2.0,7.0,<5
18.0,male,12,,,7.0,0.0,
18.0,male,12,1.7,73.48,6.0,6.0,7
17.0,male,12,1.7,61.24,4.0,3.0,8
17.0,male,12,1.78,73.03,7.0,5.0,8
17.0,male,12,1.73,72.58,7.0,7.0,9
17.0,male,12,1.8,82.56,5.0,3.0,7
17.0,male,12,1.57,66.23,6.0,5.0,5
18.0,male,12,1.78,68.04,7.0,7.0,8
17.0,male,12,1.7,63.96,7.0,6.0,7
18.0,male,12,1.55,63.5,1.0,4.0,7
17.0,male,12,1.7,71.22,7.0,4.0,6
17.0,male,12,1.7,88.0,5.0,7.0,6
17.0,male,12,1.75,55.79,7.0,7.0,6
18.0,male,12,1.73,65.77,6.0,5.0,8
18.0,male,12,1.88,131.09,0.0,0.0,<5
18.0,female,12,1.83,72.58,7.0,7.0,9
16.0,female,11,1.65,77.11,3.0,2.0,6
18.0,female,12,1.6,63.5,0.0,1.0,7
18.0,female,12,1.6,62.6,5.0,5.0,6
17.0,female,12,1.65,68.04,2.0,0.0,6
17.0,female,12,1.63,77.11,1.0,0.0,6
17.0,female,12,1.55,57.61,7.0,7.0,7
17.0,female,12,1.73,85.28,3.0,0.0,8
18.0,female,12,1.68,90.72,0.0,0.0,7
18.0,female,12,1.52,50.35,7.0,7.0,8
17.0,female,12,1.55,64.41,4.0,5.0,<5
17.0,female,12,1.6,54.43,0.0,0.0,8
18.0,female,12,1.57,61.69,0.0,3.0,5
18.0,female,12,1.73,61.24,2.0,4.0,6
17.0,female,12,1.57,61.24,2.0,2.0,6
18.0,female,12,1.68,90.72,3.0,2.0,7
17.0,female,11,,,6.0,0.0,5
16.0,female,11,,,2.0,7.0,6
16.0,female,11,1.5,49.9,5.0,0.0,5
16.0,female,11,1.57,51.71,1.0,0.0,7
17.0,female,11,1.55,53.07,4.0,2.0,6
16.0,female,11,1.52,48.99,7.0,7.0,7
16.0,female,11,1.78,62.14,7.0,7.0,8
16.0,female,11,1.52,50.35,,,
17.0,female,11,1.6,74.39,0.0,0.0,5
16.0,female,11,1.65,45.36,4.0,5.0,8
16.0,female,11,1.57,49.9,0.0,0.0,6
16.0,female,11,1.65,63.5,4.0,0.0,7
16.0,female,11,1.78,136.08,7.0,3.0,6
17.0,female,11,1.63,61.24,1.0,0.0,5
16.0,female,11,1.52,59.88,3.0,3.0,5
16.0,female,11,1.5,40.37,1.0,1.0,7
16.0,female,11,1.68,95.26,7.0,0.0,<5
16.0,male,11,1.7,86.18,5.0,0.0,7
17.0,male,11,1.73,83.46,7.0,4.0,8
17.0,male,11,,,7.0,0.0,8
16.0,male,11,1.57,45.36,0.0,0.0,7
16.0,male,11,1.8,53.98,7.0,5.0,6
17.0,male,11,,,0.0,0.0,7
16.0,female,10,1.68,88.45,3.0,3.0,7
15.0,female,10,1.6,81.65,3.0,4.0,8
16.0,female,10,1.57,48.08,1.0,4.0,7
15.0,female,10,1.55,52.16,1.0,0.0,6
15.0,female,10,1.55,54.43,0.0,2.0,7
16.0,female,10,1.52,45.81,7.0,7.0,9
16.0,female,10,1.52,44.0,4.0,2.0,8
16.0,female,10,1.68,74.84,1.0,1.0,7
16.0,female,10,1.55,44.45,0.0,0.0,5
15.0,female,10,1.55,57.61,5.0,5.0,6
16.0,female,11,1.47,56.7,3.0,3.0,7
15.0,female,10,1.63,55.79,7.0,5.0,7
16.0,female,11,1.55,46.72,3.0,0.0,7
15.0,female,10,1.55,62.14,5.0,3.0,7
15.0,female,10,1.65,55.34,3.0,0.0,8
16.0,female,10,1.65,60.78,0.0,0.0,9
15.0,female,10,1.57,49.9,2.0,7.0,8
16.0,male,10,1.7,45.36,7.0,0.0,8
16.0,male,10,1.65,68.04,0.0,0.0,8
16.0,male,10,1.65,63.5,7.0,7.0,7
15.0,male,10,1.63,54.43,2.0,0.0,6
16.0,male,10,1.7,65.77,3.0,3.0,8
16.0,male,10,1.65,81.65,3.0,2.0,6
16.0,male,10,1.6,92.99,6.0,2.0,<5
16.0,male,10,1.7,64.41,4.0,2.0,8
15.0,male,10,,,0.0,0.0,9
15.0,male,10,,,7.0,7.0,10+
15.0,male,10,1.7,81.65,7.0,7.0,7
16.0,male,10,1.78,63.96,2.0,7.0,7
16.0,male,11,1.83,53.98,2.0,0.0,8
15.0,male,10,1.65,49.9,7.0,4.0,7
16.0,male,10,1.73,71.67,3.0,3.0,6
16.0,male,10,1.78,68.95,6.0,7.0,5
14.0,female,9,1.7,81.65,3.0,1.0,<5
15.0,female,9,1.57,58.97,7.0,7.0,8
15.0,female,9,,,0.0,2.0,9
14.0,female,9,1.65,65.77,3.0,3.0,6
14.0,female,9,1.55,49.9,5.0,5.0,5
15.0,female,9,1.5,42.18,5.0,5.0,8
15.0,female,9,1.55,73.48,4.0,2.0,7
14.0,male,9,1.63,74.39,1.0,0.0,10+
14.0,male,9,1.65,52.16,7.0,2.0,5
15.0,male,9,1.75,106.6,2.0,0.0,8
15.0,male,9,,,4.0,1.0,10+
14.0,male,9,1.7,83.92,1.0,1.0,8
14.0,male,9,1.75,73.94,4.0,7.0,7
14.0,male,9,1.7,79.38,6.0,7.0,9
15.0,male,9,1.93,55.79,7.0,0.0,9
15.0,male,9,1.78,79.38,7.0,7.0,8
14.0,male,9,1.7,67.13,5.0,5.0,8
14.0,male,9,1.8,86.18,6.0,3.0,8
14.0,male,9,,,5.0,5.0,8
14.0,female,9,1.63,46.72,7.0,7.0,<5
14.0,female,9,1.7,63.96,0.0,0.0,7
14.0,female,9,1.7,63.5,0.0,1.0,9
15.0,female,9,1.5,44.45,2.0,0.0,6
14.0,female,9,1.57,50.8,3.0,0.0,8
14.0,female,9,1.57,55.34,3.0,2.0,8
14.0,female,9,1.6,58.97,2.0,1.0,8
14.0,female,9,1.55,52.16,7.0,7.0,8
14.0,female,9,1.68,60.33,7.0,5.0,7
15.0,female,9,1.6,90.72,1.0,0.0,8
15.0,female,9,1.55,53.98,7.0,7.0,8
14.0,female,9,1.5,54.43,4.0,0.0,9
15.0,female,9,,,5.0,5.0,5
14.0,female,9,1.63,65.77,3.0,0.0,8
14.0,female,9,1.52,63.5,4.0,4.0,6
15.0,male,9,1.85,112.95,6.0,6.0,8
14.0,male,9,1.63,54.43,7.0,7.0,8
14.0,male,9,1.63,61.69,7.0,7.0,8
15.0,male,9,1.78,68.04,1.0,7.0,7
14.0,male,9,1.65,78.93,5.0,3.0,7
14.0,male,9,1.63,45.36,7.0,7.0,8
15.0,male,9,1.68,72.58,5.0,5.0,6
14.0,male,9,1.65,59.88,7.0,5.0,8
15.0,male,9,1.75,58.06,7.0,7.0,6
14.0,male,9,1.57,41.28,0.0,0.0,7
14.0,male,9,1.7,63.5,7.0,7.0,6
15.0,male,9,1.52,83.92,7.0,7.0,5
15.0,male,9,1.68,61.24,4.0,4.0,7
15.0,male,9,1.65,58.97,6.0,0.0,7
15.0,male,9,1.7,84.37,5.0,2.0,8
15.0,male,9,1.68,61.24,5.0,4.0,7
15.0,male,9,1.65,58.97,7.0,3.0,9
15.0,female,9,1.63,64.86,7.0,7.0,<5
15.0,female,9,1.57,49.9,7.0,6.0,7
15.0,male,9,1.7,63.96,7.0,5.0,7
15.0,female,9,1.68,59.88,5.0,1.0,8
15.0,female,9,1.7,72.58,5.0,5.0,8
15.0,female,9,1.65,62.6,7.0,7.0,7
14.0,female,9,1.6,52.62,7.0,0.0,<5
14.0,female,9,1.57,62.14,0.0,0.0,7
14.0,female,9,1.55,54.43,4.0,0.0,<5
15.0,female,9,1.55,47.63,2.0,4.0,8
14.0,female,9,1.55,39.46,3.0,0.0,8
16.0,female,9,1.63,49.44,7.0,1.0,7
15.0,female,9,1.6,86.18,0.0,0.0,8
14.0,male,9,,,5.0,4.0,8
15.0,male,9,1.7,68.95,4.0,4.0,5
14.0,male,9,1.65,54.43,7.0,7.0,5
14.0,male,9,1.83,78.93,5.0,7.0,9
15.0,male,9,1.7,54.43,7.0,7.0,8
15.0,male,9,1.63,56.7,5.0,5.0,8
15.0,male,9,1.52,47.63,5.0,6.0,8
15.0,male,9,1.68,66.23,5.0,5.0,5
14.0,male,9,1.68,70.76,2.0,0.0,5
15.0,male,9,1.68,90.72,3.0,3.0,7
16.0,male,9,1.73,80.74,7.0,3.0,8
14.0,male,9,1.7,68.04,5.0,0.0,6
15.0,male,9,1.7,83.92,0.0,0.0,7
15.0,female,9,1.68,66.23,1.0,3.0,7
14.0,female,9,1.75,70.31,5.0,6.0,8
15.0,female,9,1.57,84.82,2.0,3.0,7
14.0,female,9,1.55,47.63,2.0,3.0,7
14.0,female,9,1.57,52.16,7.0,0.0,7
15.0,female,9,1.6,47.63,2.0,1.0,8
15.0,female,9,,,7.0,7.0,7
14.0,female,9,1.55,56.7,0.0,0.0,8
15.0,female,9,1.63,65.77,0.0,0.0,6
14.0,female,9,,,2.0,5.0,6
15.0,female,9,1.6,53.52,7.0,7.0,7
14.0,female,9,1.65,54.43,7.0,1.0,7
14.0,female,9,1.6,48.08,5.0,4.0,7
14.0,female,9,1.6,70.76,6.0,5.0,5
18.0,female,other,,,5.0,0.0,10+
14.0,female,9,1.55,52.16,7.0,4.0,7
14.0,female,9,1.73,102.06,3.0,3.0,6
14.0,female,9,1.5,48.08,7.0,7.0,7
14.0,female,9,1.63,55.34,3.0,0.0,9
15.0,female,9,1.68,61.69,7.0,7.0,<5
14.0,female,9,1.52,49.9,7.0,4.0,<5
14.0,female,9,1.73,47.63,7.0,3.0,8
14.0,female,9,1.47,53.52,4.0,1.0,
15.0,female,9,1.65,62.6,3.0,3.0,8
15.0,female,9,,,4.0,3.0,
14.0,female,9,1.57,44.0,3.0,3.0,7
15.0,male,9,1.73,68.49,7.0,6.0,7
14.0,male,9,1.8,84.82,2.0,1.0,7
15.0,male,9,1.63,48.08,5.0,6.0,7
15.0,male,9,1.65,68.04,3.0,1.0,6
15.0,male,9,1.9,63.5,7.0,7.0,9
14.0,male,9,1.83,83.92,7.0,0.0,6
15.0,male,9,1.83,81.65,7.0,7.0,8
14.0,male,9,1.83,79.38,7.0,7.0,5
14.0,male,9,1.75,58.97,7.0,7.0,6
15.0,male,9,1.63,49.9,7.0,4.0,8
14.0,male,9,1.78,58.97,2.0,1.0,7
15.0,male,9,1.8,69.4,7.0,7.0,9
14.0,male,9,1.63,45.36,4.0,5.0,8
14.0,male,9,1.68,66.68,1.0,1.0,8
14.0,male,9,1.73,65.77,6.0,4.0,7
14.0,male,9,,,7.0,3.0,8
14.0,male,9,,,4.0,3.0,8
14.0,male,9,1.8,51.71,7.0,5.0,9
15.0,male,9,1.85,67.13,6.0,5.0,6
15.0,female,9,,,7.0,0.0,<5
15.0,male,9,1.85,97.07,,,
14.0,female,9,1.63,65.32,3.0,3.0,6
15.0,male,9,,,3.0,3.0,5
15.0,female,10,1.78,70.31,3.0,3.0,8
15.0,female,10,1.7,58.51,5.0,3.0,7
15.0,female,10,1.68,58.97,7.0,4.0,8
15.0,female,10,1.65,58.06,7.0,7.0,5
15.0,female,10,1.65,56.7,5.0,2.0,7
15.0,female,10,1.75,66.68,5.0,6.0,8
15.0,female,10,1.6,40.82,3.0,0.0,7
16.0,male,10,1.85,82.1,7.0,5.0,7
16.0,male,10,1.7,95.26,5.0,5.0,8
17.0,male,12,1.75,47.63,7.0,4.0,5
15.0,male,10,1.8,72.58,7.0,7.0,6
16.0,male,10,1.83,68.04,7.0,6.0,8
16.0,male,10,1.68,82.56,5.0,5.0,8
17.0,male,10,,,7.0,5.0,10+
16.0,male,10,1.83,74.84,5.0,5.0,<5
15.0,male,10,1.83,68.04,7.0,5.0,<5
16.0,male,10,1.68,58.97,7.0,7.0,7
16.0,male,10,1.78,56.7,5.0,1.0,7
16.0,male,10,1.83,74.84,7.0,7.0,7
15.0,male,10,1.73,69.85,2.0,4.0,8
16.0,male,10,1.93,90.72,7.0,4.0,6
16.0,male,10,1.78,71.22,5.0,5.0,8
16.0,,10,,,7.0,7.0,7
16.0,female,10,1.6,44.45,5.0,5.0,7
16.0,female,10,1.73,61.24,5.0,4.0,7
16.0,female,10,1.47,48.99,0.0,0.0,7
15.0,female,10,1.63,86.64,1.0,0.0,5
15.0,female,10,1.57,46.27,7.0,6.0,6
16.0,female,10,1.63,54.89,5.0,3.0,7
16.0,female,10,1.65,52.16,5.0,3.0,8
16.0,female,10,1.55,68.04,4.0,0.0,7
16.0,female,11,1.57,52.62,5.0,3.0,6
16.0,female,11,1.6,45.36,0.0,1.0,7
16.0,female,11,1.6,68.04,0.0,7.0,5
16.0,female,11,1.65,51.26,1.0,0.0,7
16.0,female,11,1.7,52.16,6.0,3.0,6
16.0,female,11,1.57,58.97,6.0,6.0,5
17.0,female,11,1.78,74.84,6.0,3.0,8
17.0,female,11,1.7,58.97,3.0,5.0,7
17.0,female,11,1.57,56.7,2.0,3.0,<5
17.0,female,11,1.7,57.61,1.0,0.0,<5
17.0,female,11,1.63,63.5,4.0,1.0,9
16.0,female,11,1.6,46.72,5.0,0.0,5
16.0,female,11,1.63,61.24,1.0,1.0,7
16.0,female,11,1.73,49.9,2.0,0.0,5
16.0,female,11,1.63,47.63,1.0,0.0,6
16.0,female,11,1.63,65.77,3.0,5.0,8
16.0,female,11,1.63,65.77,5.0,5.0,8
16.0,female,11,1.68,56.7,,,
16.0,female,11,1.52,56.7,3.0,0.0,6
17.0,female,11,1.7,49.9,7.0,7.0,8
17.0,female,11,1.6,54.89,0.0,0.0,9
17.0,male,11,1.83,83.92,3.0,3.0,6
17.0,male,11,1.78,97.52,2.0,0.0,8
16.0,male,11,1.8,95.26,4.0,4.0,7
16.0,male,11,1.78,82.1,6.0,5.0,7
17.0,male,11,1.83,68.04,4.0,0.0,5
16.0,male,11,1.65,54.43,0.0,0.0,8
17.0,male,11,1.83,66.68,5.0,7.0,6
17.0,male,11,1.83,67.13,3.0,1.0,7
17.0,male,11,1.73,71.67,5.0,5.0,7
16.0,male,11,,,2.0,0.0,6
17.0,male,11,1.7,58.97,7.0,7.0,7
16.0,male,11,1.68,74.84,6.0,5.0,8
17.0,male,11,1.88,86.18,7.0,7.0,7
,male,,,,1.0,0.0,8
17.0,female,12,1.73,63.5,3.0,2.0,6
18.0,female,12,1.65,88.91,0.0,0.0,5
17.0,female,12,1.73,56.7,4.0,1.0,7
17.0,female,12,1.75,54.43,3.0,3.0,6
18.0,female,12,1.6,56.7,6.0,4.0,9
17.0,female,12,1.57,48.08,5.0,5.0,6
17.0,female,12,1.6,48.99,4.0,2.0,7
18.0,female,12,1.6,49.9,4.0,0.0,5
18.0,female,12,1.73,69.4,6.0,3.0,8
18.0,female,12,1.52,54.89,7.0,4.0,8
18.0,female,12,1.52,58.97,4.0,3.0,5
17.0,female,12,1.65,46.27,3.0,3.0,7
17.0,female,12,1.63,51.71,7.0,3.0,5
17.0,female,12,1.57,56.7,3.0,3.0,6
17.0,female,12,1.68,74.84,6.0,2.0,7
18.0,male,12,2.11,97.52,7.0,7.0,7
17.0,male,12,1.8,66.23,7.0,2.0,8
17.0,male,12,1.75,63.5,7.0,2.0,7
18.0,male,12,1.78,61.24,1.0,0.0,7
18.0,male,12,1.75,75.3,2.0,6.0,5
18.0,male,12,1.73,72.58,1.0,1.0,6
18.0,male,12,1.83,83.92,7.0,7.0,7
17.0,male,12,1.73,58.97,7.0,7.0,8
17.0,male,12,1.8,75.3,7.0,3.0,6
18.0,male,12,1.7,49.9,2.0,0.0,6
17.0,male,12,1.9,83.46,4.0,3.0,7
18.0,male,12,1.78,77.11,0.0,0.0,6
17.0,male,12,1.85,90.72,3.0,5.0,9
18.0,male,12,1.83,88.45,4.0,,6
18.0,male,12,1.78,61.24,7.0,0.0,6
18.0,male,12,1.6,48.54,1.0,6.0,6
17.0,male,12,1.83,64.86,7.0,7.0,7
17.0,male,12,1.63,49.9,3.0,3.0,7
17.0,male,12,1.73,70.31,6.0,6.0,7
18.0,male,12,1.73,75.3,5.0,5.0,8
17.0,male,12,1.78,65.77,7.0,4.0,7
18.0,male,12,1.8,70.31,3.0,3.0,7
17.0,male,12,1.75,74.84,5.0,2.0,7
15.0,female,9,1.68,72.58,1.0,0.0,7
15.0,female,9,1.5,56.7,5.0,5.0,7
14.0,female,9,1.55,61.69,5.0,7.0,7
15.0,female,9,1.57,73.94,0.0,0.0,8
15.0,female,9,1.65,60.33,3.0,0.0,5
14.0,female,9,,,0.0,0.0,8
14.0,female,9,1.7,50.35,2.0,1.0,5
14.0,female,9,1.52,57.15,0.0,0.0,7
15.0,female,9,1.57,59.88,1.0,1.0,7
14.0,female,9,1.52,44.91,1.0,0.0,6
15.0,female,9,1.6,57.15,1.0,1.0,7
14.0,female,9,1.55,49.44,5.0,5.0,6
14.0,female,9,1.55,52.16,1.0,0.0,8
15.0,male,9,,,3.0,3.0,7
15.0,male,9,,,3.0,3.0,8
14.0,male,9,,,4.0,4.0,7
15.0,male,9,,,7.0,4.0,9
14.0,male,9,1.65,59.88,2.0,4.0,7
14.0,male,9,1.65,58.97,5.0,7.0,6
15.0,male,9,1.8,63.5,7.0,7.0,5
14.0,male,9,1.6,64.41,7.0,7.0,10+
15.0,male,9,1.8,77.11,0.0,7.0,8
15.0,male,9,1.73,61.69,7.0,7.0,9
15.0,male,9,1.75,115.67,4.0,2.0,5
15.0,male,9,,,2.0,2.0,6
14.0,male,9,,,,,
15.0,male,9,2.03,64.86,1.0,1.0,8
15.0,male,9,1.65,57.15,5.0,5.0,9
15.0,male,9,1.73,46.27,0.0,0.0,8
15.0,male,9,1.6,78.93,2.0,3.0,9
15.0,male,9,1.73,77.11,5.0,5.0,8
14.0,male,9,1.75,61.69,6.0,5.0,6
14.0,male,9,,,3.0,2.0,8
14.0,male,9,,,7.0,6.0,6
14.0,male,9,1.6,48.54,0.0,0.0,
14.0,male,9,1.68,53.07,3.0,3.0,7
14.0,male,9,,,7.0,7.0,5
14.0,male,9,,,5.0,5.0,9
15.0,male,9,1.78,77.11,0.0,0.0,6
15.0,male,9,1.57,55.79,5.0,0.0,6
15.0,female,9,1.5,62.14,1.0,1.0,7
14.0,female,9,1.63,65.77,1.0,1.0,6
14.0,female,9,1.57,50.8,6.0,4.0,8
15.0,female,9,1.57,52.16,2.0,0.0,<5
14.0,female,9,1.5,44.45,1.0,0.0,8
15.0,female,9,1.63,50.8,5.0,0.0,7
14.0,female,9,,,0.0,0.0,<5
15.0,female,9,1.57,69.4,3.0,3.0,7
15.0,female,9,,,0.0,0.0,8
15.0,female,9,1.6,49.9,0.0,0.0,6
15.0,male,10,1.63,83.92,7.0,1.0,6
16.0,male,10,1.63,72.58,3.0,3.0,7
16.0,male,10,1.73,55.79,7.0,7.0,8
15.0,male,10,1.8,88.45,0.0,0.0,8
15.0,male,10,1.8,86.18,6.0,2.0,8
15.0,male,10,1.88,83.92,7.0,6.0,9
15.0,male,10,1.78,56.7,5.0,3.0,8
16.0,male,10,1.83,99.79,7.0,5.0,8
15.0,male,10,1.83,70.31,2.0,0.0,7
16.0,male,10,1.8,70.31,7.0,3.0,6
16.0,male,10,1.78,58.97,3.0,2.0,7
16.0,female,10,1.73,95.26,0.0,0.0,7
16.0,female,10,1.6,73.94,5.0,5.0,8
17.0,female,12,1.73,56.7,5.0,0.0,6
16.0,female,10,1.55,56.7,3.0,0.0,5
16.0,female,10,1.6,54.43,3.0,2.0,7
15.0,female,10,1.68,52.16,5.0,3.0,6
15.0,female,10,1.6,45.36,5.0,2.0,8
16.0,female,10,1.68,77.11,7.0,7.0,7
15.0,female,10,1.65,70.31,7.0,7.0,7
15.0,female,10,1.6,66.23,7.0,0.0,7
15.0,female,10,1.63,51.26,7.0,7.0,6
17.0,female,12,1.55,49.9,2.0,0.0,8
16.0,female,10,1.63,58.51,6.0,6.0,7
18.0,female,12,1.55,53.07,5.0,5.0,8
16.0,female,10,1.65,68.04,4.0,0.0,7
16.0,female,10,1.88,81.65,7.0,5.0,7
16.0,female,10,1.78,58.06,7.0,7.0,9
17.0,male,11,1.75,68.95,3.0,2.0,7
17.0,male,11,1.78,113.4,3.0,3.0,6
17.0,male,11,1.93,100.7,0.0,0.0,6
17.0,male,11,1.83,74.84,7.0,6.0,8
17.0,male,11,1.78,74.84,7.0,7.0,7
15.0,male,10,1.83,52.62,5.0,5.0,8
16.0,male,11,1.65,53.07,6.0,4.0,7
17.0,male,11,1.78,65.77,3.0,2.0,5
18.0,male,12,1.75,100.7,6.0,0.0,6
17.0,male,11,1.85,102.06,6.0,6.0,6
17.0,male,11,1.8,70.31,2.0,0.0,7
16.0,male,10,1.7,72.58,3.0,4.0,7
16.0,male,11,1.8,70.76,5.0,6.0,6
18.0,female,12,1.63,73.03,4.0,0.0,7
16.0,female,11,1.65,58.97,2.0,0.0,6
16.0,female,11,1.63,53.52,3.0,0.0,7
17.0,female,11,1.63,56.7,3.0,5.0,7
15.0,female,10,1.55,54.89,6.0,3.0,8
18.0,female,11,1.5,44.45,3.0,3.0,8
16.0,female,10,1.57,53.07,7.0,7.0,7
16.0,female,11,1.7,56.25,1.0,1.0,8
16.0,female,11,1.7,56.7,5.0,0.0,8
17.0,female,11,1.68,53.52,0.0,0.0,7
18.0,female,12,1.63,47.63,5.0,4.0,7
16.0,female,11,1.65,61.24,0.0,0.0,9
17.0,female,11,1.78,95.26,4.0,0.0,7
16.0,female,11,1.63,128.37,0.0,0.0,8
18.0,female,11,1.57,44.45,4.0,0.0,9
,male,,,,7.0,4.0,9
18.0,male,12,1.7,73.94,0.0,0.0,9
17.0,male,12,1.78,77.11,2.0,0.0,7
17.0,male,12,1.93,90.72,7.0,7.0,
17.0,female,12,1.7,69.4,5.0,5.0,8
18.0,female,12,1.65,104.78,2.0,0.0,<5
18.0,female,12,1.68,56.7,5.0,3.0,7
17.0,female,12,1.68,46.27,7.0,7.0,
17.0,female,12,1.57,54.43,0.0,0.0,9
17.0,female,12,1.98,119.3,0.0,0.0,7
18.0,female,12,1.55,53.52,0.0,3.0,6
17.0,female,12,1.63,61.24,0.0,0.0,8
17.0,female,12,1.6,59.42,4.0,4.0,7
17.0,female,12,1.7,54.43,6.0,6.0,6
17.0,female,12,1.6,58.97,0.0,0.0,9
17.0,female,12,1.6,46.27,0.0,0.0,8
,male,,,,0.0,0.0,<5
18.0,male,12,1.73,84.82,0.0,0.0,6
17.0,male,12,1.75,99.79,0.0,0.0,7
17.0,male,12,1.85,70.31,7.0,7.0,7
17.0,male,12,1.57,45.81,2.0,4.0,8
17.0,male,12,1.57,70.76,6.0,5.0,7
